Values, R:100000C:6e-05E:12
Time,Vc
5.7548, 7.4013
5.755, 7.40145
5.7552, 7.40161
5.7554, 7.40176
5.7556, 7.40191
5.7558, 7.40207
5.756, 7.40222
5.7562, 7.40237
5.7564, 7.40253
5.7566, 7.40268
5.7568, 7.40283
5.757, 7.40299
5.7572, 7.40314
5.7574, 7.40329
5.7576, 7.40345
5.7578, 7.4036
5.758, 7.40375
5.7582, 7.40391
5.7584, 7.40406
5.7586, 7.40421
5.7588, 7.40437
5.759, 7.40452
5.7592, 7.40467
5.7594, 7.40483
5.7596, 7.40498
5.7598, 7.40513
5.76, 7.40529
5.7602, 7.40544
5.7604, 7.40559
5.7606, 7.40574
5.7608, 7.4059
5.761, 7.40605
5.7612, 7.4062
5.7614, 7.40636
5.7616, 7.40651
5.7618, 7.40666
5.762, 7.40682
5.7622, 7.40697
5.7624, 7.40712
5.7626, 7.40728
5.7628, 7.40743
5.763, 7.40758
5.7632, 7.40774
5.7634, 7.40789
5.7636, 7.40804
5.7638, 7.40819
5.764, 7.40835
5.7642, 7.4085
5.7644, 7.40865
5.7646, 7.40881
5.7648, 7.40896
5.765, 7.40911
5.7652, 7.40927
5.7654, 7.40942
5.7656, 7.40957
5.7658, 7.40972
5.766, 7.40988
5.7662, 7.41003
5.7664, 7.41018
5.7666, 7.41034
5.7668, 7.41049
5.767, 7.41064
5.7672, 7.4108
5.7674, 7.41095
5.7676, 7.4111
5.7678, 7.41125
5.768, 7.41141
5.7682, 7.41156
5.7684, 7.41171
5.7686, 7.41187
5.7688, 7.41202
5.769, 7.41217
5.7692, 7.41233
5.7694, 7.41248
5.7696, 7.41263
5.7698, 7.41278
5.77, 7.41294
5.7702, 7.41309
5.7704, 7.41324
5.7706, 7.4134
5.7708, 7.41355
5.771, 7.4137
5.7712, 7.41385
5.7714, 7.41401
5.7716, 7.41416
5.7718, 7.41431
5.772, 7.41447
5.7722, 7.41462
5.7724, 7.41477
5.7726, 7.41492
5.7728, 7.41508
5.773, 7.41523
5.7732, 7.41538
5.7734, 7.41554
5.7736, 7.41569
5.7738, 7.41584
5.774, 7.41599
5.7742, 7.41615
5.7744, 7.4163
5.7746, 7.41645
5.7748, 7.41661
5.775, 7.41676
5.7752, 7.41691
5.7754, 7.41706
5.7756, 7.41722
5.7758, 7.41737
5.776, 7.41752
5.7762, 7.41767
5.7764, 7.41783
5.7766, 7.41798
5.7768, 7.41813
5.777, 7.41829
5.7772, 7.41844
5.7774, 7.41859
5.7776, 7.41874
5.7778, 7.4189
5.778, 7.41905
5.7782, 7.4192
5.7784, 7.41935
5.7786, 7.41951
5.7788, 7.41966
5.779, 7.41981
5.7792, 7.41996
5.7794, 7.42012
5.7796, 7.42027
5.7798, 7.42042
5.78, 7.42058
5.7802, 7.42073
5.7804, 7.42088
5.7806, 7.42103
5.7808, 7.42119
5.781, 7.42134
5.7812, 7.42149
5.7814, 7.42164
5.7816, 7.4218
5.7818, 7.42195
5.782, 7.4221
5.7822, 7.42225
5.7824, 7.42241
5.7826, 7.42256
5.7828, 7.42271
5.783, 7.42286
5.7832, 7.42302
5.7834, 7.42317
5.7836, 7.42332
5.7838, 7.42347
5.784, 7.42363
5.7842, 7.42378
5.7844, 7.42393
5.7846, 7.42409
5.7848, 7.42424
5.785, 7.42439
5.7852, 7.42454
5.7854, 7.4247
5.7856, 7.42485
5.7858, 7.425
5.786, 7.42515
5.7862, 7.42531
5.7864, 7.42546
5.7866, 7.42561
5.7868, 7.42576
5.787, 7.42592
5.7872, 7.42607
5.7874, 7.42622
5.7876, 7.42637
5.7878, 7.42652
5.788, 7.42668
5.7882, 7.42683
5.7884, 7.42698
5.7886, 7.42713
5.7888, 7.42729
5.789, 7.42744
5.7892, 7.42759
5.7894, 7.42774
5.7896, 7.4279
5.7898, 7.42805
5.79, 7.4282
5.7902, 7.42835
5.7904, 7.42851
5.7906, 7.42866
5.7908, 7.42881
5.791, 7.42896
5.7912, 7.42912
5.7914, 7.42927
5.7916, 7.42942
5.7918, 7.42957
5.792, 7.42973
5.7922, 7.42988
5.7924, 7.43003
5.7926, 7.43018
5.7928, 7.43033
5.793, 7.43049
5.7932, 7.43064
5.7934, 7.43079
5.7936, 7.43094
5.7938, 7.4311
5.794, 7.43125
5.7942, 7.4314
5.7944, 7.43155
5.7946, 7.43171
5.7948, 7.43186
5.795, 7.43201
5.7952, 7.43216
5.7954, 7.43231
5.7956, 7.43247
5.7958, 7.43262
5.796, 7.43277
5.7962, 7.43292
5.7964, 7.43308
5.7966, 7.43323
5.7968, 7.43338
5.797, 7.43353
5.7972, 7.43368
5.7974, 7.43384
5.7976, 7.43399
5.7978, 7.43414
5.798, 7.43429
5.7982, 7.43445
5.7984, 7.4346
5.7986, 7.43475
5.7988, 7.4349
5.799, 7.43505
5.7992, 7.43521
5.7994, 7.43536
5.7996, 7.43551
5.7998, 7.43566
5.8, 7.43581
5.8002, 7.43597
5.8004, 7.43612
5.8006, 7.43627
5.8008, 7.43642
5.801, 7.43658
5.8012, 7.43673
5.8014, 7.43688
5.8016, 7.43703
5.8018, 7.43718
5.802, 7.43734
5.8022, 7.43749
5.8024, 7.43764
5.8026, 7.43779
5.8028, 7.43794
5.803, 7.4381
5.8032, 7.43825
5.8034, 7.4384
5.8036, 7.43855
5.8038, 7.4387
5.804, 7.43886
5.8042, 7.43901
5.8044, 7.43916
5.8046, 7.43931
5.8048, 7.43946
5.805, 7.43962
5.8052, 7.43977
5.8054, 7.43992
5.8056, 7.44007
5.8058, 7.44022
5.806, 7.44038
5.8062, 7.44053
5.8064, 7.44068
5.8066, 7.44083
5.8068, 7.44098
5.807, 7.44114
5.8072, 7.44129
5.8074, 7.44144
5.8076, 7.44159
5.8078, 7.44174
5.808, 7.4419
5.8082, 7.44205
5.8084, 7.4422
5.8086, 7.44235
5.8088, 7.4425
5.809, 7.44266
5.8092, 7.44281
5.8094, 7.44296
5.8096, 7.44311
5.8098, 7.44326
5.81, 7.44342
5.8102, 7.44357
5.8104, 7.44372
5.8106, 7.44387
5.8108, 7.44402
5.811, 7.44417
5.8112, 7.44433
5.8114, 7.44448
5.8116, 7.44463
5.8118, 7.44478
5.812, 7.44493
5.8122, 7.44509
5.8124, 7.44524
5.8126, 7.44539
5.8128, 7.44554
5.813, 7.44569
5.8132, 7.44585
5.8134, 7.446
5.8136, 7.44615
5.8138, 7.4463
5.814, 7.44645
5.8142, 7.4466
5.8144, 7.44676
5.8146, 7.44691
5.8148, 7.44706
5.815, 7.44721
5.8152, 7.44736
5.8154, 7.44751
5.8156, 7.44767
5.8158, 7.44782
5.816, 7.44797
5.8162, 7.44812
5.8164, 7.44827
5.8166, 7.44843
5.8168, 7.44858
5.817, 7.44873
5.8172, 7.44888
5.8174, 7.44903
5.8176, 7.44918
5.8178, 7.44934
5.818, 7.44949
5.8182, 7.44964
5.8184, 7.44979
5.8186, 7.44994
5.8188, 7.45009
5.819, 7.45025
5.8192, 7.4504
5.8194, 7.45055
5.8196, 7.4507
5.8198, 7.45085
5.82, 7.451
5.8202, 7.45116
5.8204, 7.45131
5.8206, 7.45146
5.8208, 7.45161
5.821, 7.45176
5.8212, 7.45191
5.8214, 7.45206
5.8216, 7.45222
5.8218, 7.45237
5.822, 7.45252
5.8222, 7.45267
5.8224, 7.45282
5.8226, 7.45297
5.8228, 7.45313
5.823, 7.45328
5.8232, 7.45343
5.8234, 7.45358
5.8236, 7.45373
5.8238, 7.45388
5.824, 7.45404
5.8242, 7.45419
5.8244, 7.45434
5.8246, 7.45449
5.8248, 7.45464
5.825, 7.45479
5.8252, 7.45494
5.8254, 7.4551
5.8256, 7.45525
5.8258, 7.4554
5.826, 7.45555
5.8262, 7.4557
5.8264, 7.45585
5.8266, 7.456
5.8268, 7.45616
5.827, 7.45631
5.8272, 7.45646
5.8274, 7.45661
5.8276, 7.45676
5.8278, 7.45691
5.828, 7.45706
5.8282, 7.45722
5.8284, 7.45737
5.8286, 7.45752
5.8288, 7.45767
5.829, 7.45782
5.8292, 7.45797
5.8294, 7.45812
5.8296, 7.45828
5.8298, 7.45843
5.83, 7.45858
5.8302, 7.45873
5.8304, 7.45888
5.8306, 7.45903
5.8308, 7.45918
5.831, 7.45934
5.8312, 7.45949
5.8314, 7.45964
5.8316, 7.45979
5.8318, 7.45994
5.832, 7.46009
5.8322, 7.46024
5.8324, 7.4604
5.8326, 7.46055
5.8328, 7.4607
5.833, 7.46085
5.8332, 7.461
5.8334, 7.46115
5.8336, 7.4613
5.8338, 7.46145
5.834, 7.46161
5.8342, 7.46176
5.8344, 7.46191
5.8346, 7.46206
5.8348, 7.46221
5.835, 7.46236
5.8352, 7.46251
5.8354, 7.46266
5.8356, 7.46282
5.8358, 7.46297
5.836, 7.46312
5.8362, 7.46327
5.8364, 7.46342
5.8366, 7.46357
5.8368, 7.46372
5.837, 7.46387
5.8372, 7.46403
5.8374, 7.46418
5.8376, 7.46433
5.8378, 7.46448
5.838, 7.46463
5.8382, 7.46478
5.8384, 7.46493
5.8386, 7.46508
5.8388, 7.46523
5.839, 7.46539
5.8392, 7.46554
5.8394, 7.46569
5.8396, 7.46584
5.8398, 7.46599
5.84, 7.46614
5.8402, 7.46629
5.8404, 7.46644
5.8406, 7.46659
5.8408, 7.46675
5.841, 7.4669
5.8412, 7.46705
5.8414, 7.4672
5.8416, 7.46735
5.8418, 7.4675
5.842, 7.46765
5.8422, 7.4678
5.8424, 7.46795
5.8426, 7.46811
5.8428, 7.46826
5.843, 7.46841
5.8432, 7.46856
5.8434, 7.46871
5.8436, 7.46886
5.8438, 7.46901
5.844, 7.46916
5.8442, 7.46931
5.8444, 7.46947
5.8446, 7.46962
5.8448, 7.46977
5.845, 7.46992
5.8452, 7.47007
5.8454, 7.47022
5.8456, 7.47037
5.8458, 7.47052
5.846, 7.47067
5.8462, 7.47082
5.8464, 7.47098
5.8466, 7.47113
5.8468, 7.47128
5.847, 7.47143
5.8472, 7.47158
5.8474, 7.47173
5.8476, 7.47188
5.8478, 7.47203
5.848, 7.47218
5.8482, 7.47233
5.8484, 7.47248
5.8486, 7.47264
5.8488, 7.47279
5.849, 7.47294
5.8492, 7.47309
5.8494, 7.47324
5.8496, 7.47339
5.8498, 7.47354
5.85, 7.47369
5.8502, 7.47384
5.8504, 7.47399
5.8506, 7.47414
5.8508, 7.4743
5.851, 7.47445
5.8512, 7.4746
5.8514, 7.47475
5.8516, 7.4749
5.8518, 7.47505
5.852, 7.4752
5.8522, 7.47535
5.8524, 7.4755
5.8526, 7.47565
5.8528, 7.4758
5.853, 7.47595
5.8532, 7.47611
5.8534, 7.47626
5.8536, 7.47641
5.8538, 7.47656
5.854, 7.47671
5.8542, 7.47686
5.8544, 7.47701
5.8546, 7.47716
5.8548, 7.47731
5.855, 7.47746
5.8552, 7.47761
5.8554, 7.47776
5.8556, 7.47791
5.8558, 7.47807
5.856, 7.47822
5.8562, 7.47837
5.8564, 7.47852
5.8566, 7.47867
5.8568, 7.47882
5.857, 7.47897
5.8572, 7.47912
5.8574, 7.47927
5.8576, 7.47942
5.8578, 7.47957
5.858, 7.47972
5.8582, 7.47987
5.8584, 7.48002
5.8586, 7.48017
5.8588, 7.48033
5.859, 7.48048
5.8592, 7.48063
5.8594, 7.48078
5.8596, 7.48093
5.8598, 7.48108
5.86, 7.48123
5.8602, 7.48138
5.8604, 7.48153
5.8606, 7.48168
5.8608, 7.48183
5.861, 7.48198
5.8612, 7.48213
5.8614, 7.48228
5.8616, 7.48243
5.8618, 7.48258
5.862, 7.48274
5.8622, 7.48289
5.8624, 7.48304
5.8626, 7.48319
5.8628, 7.48334
5.863, 7.48349
5.8632, 7.48364
5.8634, 7.48379
5.8636, 7.48394
5.8638, 7.48409
5.864, 7.48424
5.8642, 7.48439
5.8644, 7.48454
5.8646, 7.48469
5.8648, 7.48484
5.865, 7.48499
5.8652, 7.48514
5.8654, 7.48529
5.8656, 7.48544
5.8658, 7.4856
5.866, 7.48575
5.8662, 7.4859
5.8664, 7.48605
5.8666, 7.4862
5.8668, 7.48635
5.867, 7.4865
5.8672, 7.48665
5.8674, 7.4868
5.8676, 7.48695
5.8678, 7.4871
5.868, 7.48725
5.8682, 7.4874
5.8684, 7.48755
5.8686, 7.4877
5.8688, 7.48785
5.869, 7.488
5.8692, 7.48815
5.8694, 7.4883
5.8696, 7.48845
5.8698, 7.4886
5.87, 7.48875
5.8702, 7.4889
5.8704, 7.48906
5.8706, 7.48921
5.8708, 7.48936
5.871, 7.48951
5.8712, 7.48966
5.8714, 7.48981
5.8716, 7.48996
5.8718, 7.49011
5.872, 7.49026
5.8722, 7.49041
5.8724, 7.49056
5.8726, 7.49071
5.8728, 7.49086
5.873, 7.49101
5.8732, 7.49116
5.8734, 7.49131
5.8736, 7.49146
5.8738, 7.49161
5.874, 7.49176
5.8742, 7.49191
5.8744, 7.49206
5.8746, 7.49221
5.8748, 7.49236
5.875, 7.49251
5.8752, 7.49266
5.8754, 7.49281
5.8756, 7.49296
5.8758, 7.49311
5.876, 7.49326
5.8762, 7.49341
5.8764, 7.49356
5.8766, 7.49371
5.8768, 7.49386
5.877, 7.49401
5.8772, 7.49416
5.8774, 7.49431
5.8776, 7.49446
5.8778, 7.49462
5.878, 7.49477
5.8782, 7.49492
5.8784, 7.49507
5.8786, 7.49522
5.8788, 7.49537
5.879, 7.49552
5.8792, 7.49567
5.8794, 7.49582
5.8796, 7.49597
5.8798, 7.49612
5.88, 7.49627
5.8802, 7.49642
5.8804, 7.49657
5.8806, 7.49672
5.8808, 7.49687
5.881, 7.49702
5.8812, 7.49717
5.8814, 7.49732
5.8816, 7.49747
5.8818, 7.49762
5.882, 7.49777
5.8822, 7.49792
5.8824, 7.49807
5.8826, 7.49822
5.8828, 7.49837
5.883, 7.49852
5.8832, 7.49867
5.8834, 7.49882
5.8836, 7.49897
5.8838, 7.49912
5.884, 7.49927
5.8842, 7.49942
5.8844, 7.49957
5.8846, 7.49972
5.8848, 7.49987
5.885, 7.50002
5.8852, 7.50017
5.8854, 7.50032
5.8856, 7.50047
5.8858, 7.50062
5.886, 7.50077
5.8862, 7.50092
5.8864, 7.50107
5.8866, 7.50122
5.8868, 7.50137
5.887, 7.50152
5.8872, 7.50167
5.8874, 7.50182
5.8876, 7.50197
5.8878, 7.50212
5.888, 7.50227
5.8882, 7.50242
5.8884, 7.50257
5.8886, 7.50272
5.8888, 7.50287
5.889, 7.50302
5.8892, 7.50317
5.8894, 7.50332
5.8896, 7.50347
5.8898, 7.50362
5.89, 7.50377
5.8902, 7.50392
5.8904, 7.50407
5.8906, 7.50422
5.8908, 7.50437
5.891, 7.50452
5.8912, 7.50467
5.8914, 7.50482
5.8916, 7.50497
5.8918, 7.50512
5.892, 7.50527
5.8922, 7.50542
5.8924, 7.50556
5.8926, 7.50571
5.8928, 7.50586
5.893, 7.50601
5.8932, 7.50616
5.8934, 7.50631
5.8936, 7.50646
5.8938, 7.50661
5.894, 7.50676
5.8942, 7.50691
5.8944, 7.50706
5.8946, 7.50721
5.8948, 7.50736
5.895, 7.50751
5.8952, 7.50766
5.8954, 7.50781
5.8956, 7.50796
5.8958, 7.50811
5.896, 7.50826
5.8962, 7.50841
5.8964, 7.50856
5.8966, 7.50871
5.8968, 7.50886
5.897, 7.50901
5.8972, 7.50916
5.8974, 7.50931
5.8976, 7.50946
5.8978, 7.50961
5.898, 7.50976
5.8982, 7.50991
5.8984, 7.51006
5.8986, 7.51021
5.8988, 7.51036
5.899, 7.51051
5.8992, 7.51066
5.8994, 7.51081
5.8996, 7.51096
5.8998, 7.5111
5.9, 7.51125
5.9002, 7.5114
5.9004, 7.51155
5.9006, 7.5117
5.9008, 7.51185
5.901, 7.512
5.9012, 7.51215
5.9014, 7.5123
5.9016, 7.51245
5.9018, 7.5126
5.902, 7.51275
5.9022, 7.5129
5.9024, 7.51305
5.9026, 7.5132
5.9028, 7.51335
5.903, 7.5135
5.9032, 7.51365
5.9034, 7.5138
5.9036, 7.51395
5.9038, 7.5141
5.904, 7.51425
5.9042, 7.5144
5.9044, 7.51454
5.9046, 7.51469
5.9048, 7.51484
5.905, 7.51499
5.9052, 7.51514
5.9054, 7.51529
5.9056, 7.51544
5.9058, 7.51559
5.906, 7.51574
5.9062, 7.51589
5.9064, 7.51604
5.9066, 7.51619
5.9068, 7.51634
5.907, 7.51649
5.9072, 7.51664
5.9074, 7.51679
5.9076, 7.51694
5.9078, 7.51709
5.908, 7.51724
5.9082, 7.51738
5.9084, 7.51753
5.9086, 7.51768
5.9088, 7.51783
5.909, 7.51798
5.9092, 7.51813
5.9094, 7.51828
5.9096, 7.51843
5.9098, 7.51858
5.91, 7.51873
5.9102, 7.51888
5.9104, 7.51903
5.9106, 7.51918
5.9108, 7.51933
5.911, 7.51948
5.9112, 7.51963
5.9114, 7.51977
5.9116, 7.51992
5.9118, 7.52007
5.912, 7.52022
5.9122, 7.52037
5.9124, 7.52052
5.9126, 7.52067
5.9128, 7.52082
5.913, 7.52097
5.9132, 7.52112
5.9134, 7.52127
5.9136, 7.52142
5.9138, 7.52157
5.914, 7.52172
5.9142, 7.52187
5.9144, 7.52201
5.9146, 7.52216
5.9148, 7.52231
5.915, 7.52246
5.9152, 7.52261
5.9154, 7.52276
5.9156, 7.52291
5.9158, 7.52306
5.916, 7.52321
5.9162, 7.52336
5.9164, 7.52351
5.9166, 7.52366
5.9168, 7.52381
5.917, 7.52395
5.9172, 7.5241
5.9174, 7.52425
5.9176, 7.5244
5.9178, 7.52455
5.918, 7.5247
5.9182, 7.52485
5.9184, 7.525
5.9186, 7.52515
5.9188, 7.5253
5.919, 7.52545
5.9192, 7.5256
5.9194, 7.52574
5.9196, 7.52589
5.9198, 7.52604
5.92, 7.52619
5.9202, 7.52634
5.9204, 7.52649
5.9206, 7.52664
5.9208, 7.52679
5.921, 7.52694
5.9212, 7.52709
5.9214, 7.52724
5.9216, 7.52738
5.9218, 7.52753
5.922, 7.52768
5.9222, 7.52783
5.9224, 7.52798
5.9226, 7.52813
5.9228, 7.52828
5.923, 7.52843
5.9232, 7.52858
5.9234, 7.52873
5.9236, 7.52888
5.9238, 7.52902
5.924, 7.52917
5.9242, 7.52932
5.9244, 7.52947
5.9246, 7.52962
5.9248, 7.52977
5.925, 7.52992
5.9252, 7.53007
5.9254, 7.53022
5.9256, 7.53037
5.9258, 7.53051
5.926, 7.53066
5.9262, 7.53081
5.9264, 7.53096
5.9266, 7.53111
5.9268, 7.53126
5.927, 7.53141
5.9272, 7.53156
5.9274, 7.53171
5.9276, 7.53186
5.9278, 7.532
5.928, 7.53215
5.9282, 7.5323
5.9284, 7.53245
5.9286, 7.5326
5.9288, 7.53275
5.929, 7.5329
5.9292, 7.53305
5.9294, 7.5332
5.9296, 7.53334
5.9298, 7.53349
5.93, 7.53364
5.9302, 7.53379
5.9304, 7.53394
5.9306, 7.53409
5.9308, 7.53424
5.931, 7.53439
5.9312, 7.53454
5.9314, 7.53468
5.9316, 7.53483
5.9318, 7.53498
5.932, 7.53513
5.9322, 7.53528
5.9324, 7.53543
5.9326, 7.53558
5.9328, 7.53573
5.933, 7.53587
5.9332, 7.53602
5.9334, 7.53617
5.9336, 7.53632
5.9338, 7.53647
5.934, 7.53662
5.9342, 7.53677
5.9344, 7.53692
5.9346, 7.53706
5.9348, 7.53721
5.935, 7.53736
5.9352, 7.53751
5.9354, 7.53766
5.9356, 7.53781
5.9358, 7.53796
5.936, 7.53811
5.9362, 7.53825
5.9364, 7.5384
5.9366, 7.53855
5.9368, 7.5387
5.937, 7.53885
5.9372, 7.539
5.9374, 7.53915
5.9376, 7.5393
5.9378, 7.53944
5.938, 7.53959
5.9382, 7.53974
5.9384, 7.53989
5.9386, 7.54004
5.9388, 7.54019
5.939, 7.54034
5.9392, 7.54049
5.9394, 7.54063
5.9396, 7.54078
5.9398, 7.54093
5.94, 7.54108
5.9402, 7.54123
5.9404, 7.54138
5.9406, 7.54153
5.9408, 7.54167
5.941, 7.54182
5.9412, 7.54197
5.9414, 7.54212
5.9416, 7.54227
5.9418, 7.54242
5.942, 7.54257
5.9422, 7.54271
5.9424, 7.54286
5.9426, 7.54301
5.9428, 7.54316
5.943, 7.54331
5.9432, 7.54346
5.9434, 7.54361
5.9436, 7.54375
5.9438, 7.5439
5.944, 7.54405
5.9442, 7.5442
5.9444, 7.54435
5.9446, 7.5445
5.9448, 7.54465
5.945, 7.54479
5.9452, 7.54494
5.9454, 7.54509
5.9456, 7.54524
5.9458, 7.54539
5.946, 7.54554
5.9462, 7.54568
5.9464, 7.54583
5.9466, 7.54598
5.9468, 7.54613
5.947, 7.54628
5.9472, 7.54643
5.9474, 7.54658
5.9476, 7.54672
5.9478, 7.54687
5.948, 7.54702
5.9482, 7.54717
5.9484, 7.54732
5.9486, 7.54747
5.9488, 7.54761
5.949, 7.54776
5.9492, 7.54791
5.9494, 7.54806
5.9496, 7.54821
5.9498, 7.54836
5.95, 7.54851
5.9502, 7.54865
5.9504, 7.5488
5.9506, 7.54895
5.9508, 7.5491
5.951, 7.54925
5.9512, 7.5494
5.9514, 7.54954
5.9516, 7.54969
5.9518, 7.54984
5.952, 7.54999
5.9522, 7.55014
5.9524, 7.55029
5.9526, 7.55043
5.9528, 7.55058
5.953, 7.55073
5.9532, 7.55088
5.9534, 7.55103
5.9536, 7.55118
5.9538, 7.55132
5.954, 7.55147
5.9542, 7.55162
5.9544, 7.55177
5.9546, 7.55192
5.9548, 7.55206
5.955, 7.55221
5.9552, 7.55236
5.9554, 7.55251
5.9556, 7.55266
5.9558, 7.55281
5.956, 7.55295
5.9562, 7.5531
5.9564, 7.55325
5.9566, 7.5534
5.9568, 7.55355
5.957, 7.5537
5.9572, 7.55384
5.9574, 7.55399
5.9576, 7.55414
5.9578, 7.55429
5.958, 7.55444
5.9582, 7.55458
5.9584, 7.55473
5.9586, 7.55488
5.9588, 7.55503
5.959, 7.55518
5.9592, 7.55533
5.9594, 7.55547
5.9596, 7.55562
5.9598, 7.55577
5.96, 7.55592
5.9602, 7.55607
5.9604, 7.55621
5.9606, 7.55636
5.9608, 7.55651
5.961, 7.55666
5.9612, 7.55681
5.9614, 7.55695
5.9616, 7.5571
5.9618, 7.55725
5.962, 7.5574
5.9622, 7.55755
5.9624, 7.5577
5.9626, 7.55784
5.9628, 7.55799
5.963, 7.55814
5.9632, 7.55829
5.9634, 7.55844
5.9636, 7.55858
5.9638, 7.55873
5.964, 7.55888
5.9642, 7.55903
5.9644, 7.55918
5.9646, 7.55932
5.9648, 7.55947
5.965, 7.55962
5.9652, 7.55977
5.9654, 7.55992
5.9656, 7.56006
5.9658, 7.56021
5.966, 7.56036
5.9662, 7.56051
5.9664, 7.56066
5.9666, 7.5608
5.9668, 7.56095
5.967, 7.5611
5.9672, 7.56125
5.9674, 7.5614
5.9676, 7.56154
5.9678, 7.56169
5.968, 7.56184
5.9682, 7.56199
5.9684, 7.56214
5.9686, 7.56228
5.9688, 7.56243
5.969, 7.56258
5.9692, 7.56273
5.9694, 7.56287
5.9696, 7.56302
5.9698, 7.56317
5.97, 7.56332
5.9702, 7.56347
5.9704, 7.56361
5.9706, 7.56376
5.9708, 7.56391
5.971, 7.56406
5.9712, 7.56421
5.9714, 7.56435
5.9716, 7.5645
5.9718, 7.56465
5.972, 7.5648
5.9722, 7.56495
5.9724, 7.56509
5.9726, 7.56524
5.9728, 7.56539
5.973, 7.56554
5.9732, 7.56568
5.9734, 7.56583
5.9736, 7.56598
5.9738, 7.56613
5.974, 7.56628
5.9742, 7.56642
5.9744, 7.56657
5.9746, 7.56672
5.9748, 7.56687
5.975, 7.56701
5.9752, 7.56716
5.9754, 7.56731
5.9756, 7.56746
5.9758, 7.56761
5.976, 7.56775
5.9762, 7.5679
5.9764, 7.56805
5.9766, 7.5682
5.9768, 7.56834
5.977, 7.56849
5.9772, 7.56864
5.9774, 7.56879
5.9776, 7.56893
5.9778, 7.56908
5.978, 7.56923
5.9782, 7.56938
5.9784, 7.56953
5.9786, 7.56967
5.9788, 7.56982
5.979, 7.56997
5.9792, 7.57012
5.9794, 7.57026
5.9796, 7.57041
5.9798, 7.57056
5.98, 7.57071
5.9802, 7.57085
5.9804, 7.571
5.9806, 7.57115
5.9808, 7.5713
5.981, 7.57145
5.9812, 7.57159
5.9814, 7.57174
5.9816, 7.57189
5.9818, 7.57204
5.982, 7.57218
5.9822, 7.57233
5.9824, 7.57248
5.9826, 7.57263
5.9828, 7.57277
5.983, 7.57292
5.9832, 7.57307
5.9834, 7.57322
5.9836, 7.57336
5.9838, 7.57351
5.984, 7.57366
5.9842, 7.57381
5.9844, 7.57395
5.9846, 7.5741
5.9848, 7.57425
5.985, 7.5744
5.9852, 7.57454
5.9854, 7.57469
5.9856, 7.57484
5.9858, 7.57499
5.986, 7.57513
5.9862, 7.57528
5.9864, 7.57543
5.9866, 7.57558
5.9868, 7.57572
5.987, 7.57587
5.9872, 7.57602
5.9874, 7.57617
5.9876, 7.57631
5.9878, 7.57646
5.988, 7.57661
5.9882, 7.57676
5.9884, 7.5769
5.9886, 7.57705
5.9888, 7.5772
5.989, 7.57735
5.9892, 7.57749
5.9894, 7.57764
5.9896, 7.57779
5.9898, 7.57794
5.99, 7.57808
5.9902, 7.57823
5.9904, 7.57838
5.9906, 7.57853
5.9908, 7.57867
5.991, 7.57882
5.9912, 7.57897
5.9914, 7.57911
5.9916, 7.57926
5.9918, 7.57941
5.992, 7.57956
5.9922, 7.5797
5.9924, 7.57985
5.9926, 7.58
5.9928, 7.58015
5.993, 7.58029
5.9932, 7.58044
5.9934, 7.58059
5.9936, 7.58074
5.9938, 7.58088
5.994, 7.58103
5.9942, 7.58118
5.9944, 7.58132
5.9946, 7.58147
5.9948, 7.58162
5.995, 7.58177
5.9952, 7.58191
5.9954, 7.58206
5.9956, 7.58221
5.9958, 7.58236
5.996, 7.5825
5.9962, 7.58265
5.9964, 7.5828
5.9966, 7.58294
5.9968, 7.58309
5.997, 7.58324
5.9972, 7.58339
5.9974, 7.58353
5.9976, 7.58368
5.9978, 7.58383
5.998, 7.58397
5.9982, 7.58412
5.9984, 7.58427
5.9986, 7.58442
5.9988, 7.58456
5.999, 7.58471
5.9992, 7.58486
5.9994, 7.58501
5.9996, 7.58515
5.9998, 7.5853
6, 7.58545
6.0002, 7.58559
6.0004, 7.58574
6.0006, 7.58589
6.0008, 7.58604
6.001, 7.58618
6.0012, 7.58633
6.0014, 7.58648
6.0016, 7.58662
6.0018, 7.58677
6.002, 7.58692
6.0022, 7.58707
6.0024, 7.58721
6.0026, 7.58736
6.0028, 7.58751
6.003, 7.58765
6.0032, 7.5878
6.0034, 7.58795
6.0036, 7.58809
6.0038, 7.58824
6.004, 7.58839
6.0042, 7.58854
6.0044, 7.58868
6.0046, 7.58883
6.0048, 7.58898
6.005, 7.58912
6.0052, 7.58927
6.0054, 7.58942
6.0056, 7.58957
6.0058, 7.58971
6.006, 7.58986
6.0062, 7.59001
6.0064, 7.59015
6.0066, 7.5903
6.0068, 7.59045
6.007, 7.59059
6.0072, 7.59074
6.0074, 7.59089
6.0076, 7.59103
6.0078, 7.59118
6.008, 7.59133
6.0082, 7.59148
6.0084, 7.59162
6.0086, 7.59177
6.0088, 7.59192
6.009, 7.59206
6.0092, 7.59221
6.0094, 7.59236
6.0096, 7.5925
6.0098, 7.59265
6.01, 7.5928
6.0102, 7.59295
6.0104, 7.59309
6.0106, 7.59324
6.0108, 7.59339
6.011, 7.59353
6.0112, 7.59368
6.0114, 7.59383
6.0116, 7.59397
6.0118, 7.59412
6.012, 7.59427
6.0122, 7.59441
6.0124, 7.59456
6.0126, 7.59471
6.0128, 7.59485
6.013, 7.595
6.0132, 7.59515
6.0134, 7.59529
6.0136, 7.59544
